PMID
32884147
32883951
32878475
32875580
32865373
32862122
32862087
32859385
32858115
32846800
32845379
32845075
32842270
32838838
32835593
32830020
32827563
32824248
32823006
32822002
32821708
32820320
32816232
32798443
32798044
32796672
32794575
32793292
32789593
32777481
32772741
32771803
32770521
32770357
32769621
32767943
32760854
32757650
32750454
32749892
32747172
32739470
32737796
32729822
32729335
32726218
32725442
32720582
32716473
32716152
32715962
32715821
32713931
32710321
32708615
32705598
32701596
32701068
32698935
32698306
32694752
32685870
32682569
32680936
32679274
32678846
32678563
32676798
32674634
32674159
32673528
32669405
32661629
32660911
32653497
32651891
32651185
32650914
32650007
32648458
32646562
32646561
32644974
32641981
32641618
32640901
32635396
32629184
32628813
32624555
32623063
32619370
32618632
32615732
32614936
32613143
32606442
32597252
32595449
32594283
32592802
32585424
32583316
32576799
32572590
32568565
32565719
32562015
32560445
32558225
32555606
32554016
32552640
32542587
32534558
32524017
32523442
32514867
32505012
32502216
32500743
32496685
32496664
32495699
32495301
32494971
32487819
32482309
32479241
32479195
32473818
32470532
32469502
32461654
32460779
32456228
32453609
32452920
32447677
32445429
32443942
32443940
32439340
32439007
32438039
32429343
32426746
32424543
32423823
32419478
32415571
32412963
32405159
32403394
32402083
32402065
32398139
32396274
32393252
32393041
32389832
32386000
32381161
32381160
32381159
32379108
32375792
32368969
32363493
32362514
32361851
32354688
32350699
32350510
32350167
32349970
32349585
34327453
34327452
32347887
32347885
32336721
32336197
32335358
32332433
32332430
32331936
32329440
32327106
32326795
32325897
32324120
32313767
32312223
32312221
32302598
32299605
32277995
32276577
32268367
32264883
32252761
32246449
32246446
32244519
32243492
32240727
32235900
32234462
32225075
32224760
32223657
32223446
32223429
32216920
32215854
32209543
32208829
32203084
32202557
32199850
32197277
32192644
32188296
32187462
32186821
32186100
32184642
32180834
32173689
32169432
32169071
32166726
32163632
32160706
32128056
32120369
32114889
32113626
32111581
32110044
32108309
32106405
32100557
32098725
32094008
32090592
32089456
32089006
32088152
32087045
32084179
32080823
32078365
32078215
32073428
32072178
32071100
32068819
32067618
32058941
32058034
32057370
32057369
32056048
32053090
32051094
32049305
32046605
32044282
34317250
32039393
32035489
32035487
32034521
32032671
32026310
32022600
32021342
32015064
32013815
32013517
32011323
32009789
31999032
31997026
31993549
31986087
31980481
31978056
31974794
31973581
31972148
31969932
31963408
31962046
31957304
31955599
31951816
31949048
31948642
31948641
31941730
31938855
31934720
31932084
31928497
31927694
31925708
31921471
31920978
31918581
31917184
31915710
31912632
31909895
31909809
31906686
31903910
31903686
31902406
31898964
31893957
31893465
31883481
31882376
31882264
31879073
31879033
31873726
31870234
31868224
31867167
31862150
31858669
31843964
31843957
31841795
31840538
31835041
31833051
31832834
31829977
31823301
31822926
31818448
31818299
31814301
31813618
31812013
31806185
31805108
31798792
31797311
31796927
31795497
31794188
31790300
31787586
31785104
31784033
31784031
31783124
31782556
31782112
31779098
31777543
31777166
31776890
31767518
31766880
31762833
31759938
31756491
31748600
31746997
31746944
31741198
31740018
31739339
31732461
31731717
31727283
31726422
31715195
31714636
31711505
31709322
31708986
31708410
31707849
31707832
31707788
31706300
31695519
31695403
31686828
31686731
31685212
31684740
31679643
31676436
31672148
31669721
31669499
31669498
31668506
31664920
31663806
31662272
31660669
31659186
31655235
31653860
31653597
31653513
31650523
31650209
31648706
31643788
31643517
31643276
31641998
31638829
31635200
31630870
31625131
31623472
31604401
31599200
31593483
31593224
31593176
31577611
31577608
31571964
31570849
31564372
31559060
31557388
31555339
31553664
31553410
31550797
31549625
31539051
31529318
31524223
31521544
31518966
31513960
31512717
31511398
31510106
31509211
31505607
31495741
31495548
33417782
31493378
31491741
31490035
31484695
31483586
31480784
31478991
31475865
31475572
31474577
31473249
31465540
31462089
31453780
31452340
31449975
31448741
31448346
31442512
31441123
31439394
31439216
31437157
31434809
31431286
31427270
31422119
31419281
31412729
31410791
31405836
31404822
31400268
31393421
31391289
31386798
31380502
31378838
31371644
31371271
31371270
31371269
31366894
31364648
31358898
31358055
31356537
31353547
31353230
31352027
31350672
31349086
31344332
31335331
31332258
31331789
31331194
31331186
31330826
31327477
31327024
31324407
31318118
31317882
31317713
31311223
31303312
31301293
31296342
31294624
31292332
31292220
31288990
31286451
31281844
31281070
31280466
31280039
31278046
31275638
31272931
31270529
31268153
31260298
31257903
31255506
31253441
31251421
31250580
31250329
31246589
31243736
31241493
31238171
31237223
31236902
31236571
31231083
31230174
31227920
31227343
31221533
31221260
31221259
31221076
31215123
31208705
31207358
31206403
31196453
31193688
31192759
31191304
31191301
31190079
31184090
31183961
31178716
31177906
31173243
31167970
31166632
31157893
31153816
31151804
31144159
31142080
31140506
31133497
31132793
31131843
31130489
31130361
31121022
31119582
31118464
31117810
31116934
31116933
31116932
31116931
31116930
31116929
31116355
31114503
31113345
31112423
31111240
31106297
31104887
31100618
31100394
31100024
31097166
31092149
31085239
31080874
31079266
31076261
31076016
31075236
31065993
31064717
31061262
33693141
31058470
31055921
31051508
31051318
31049833
31049147
31048275
31042267
31042263
31041550
31038369
31036026
31033505
31032262
31030858
31029825
31020929
31014088
31006730
31006138
31004037
31002780
31002456
31002454
30997829
30994869
30986377
30981589
30979437
30978132
30974175
30971288
30968109
30954414
30950043
30948945
30947598
30946354
30946207
30941517
30940751
30933542
30933362
30930255
30926528
30925519
30922114
30921469
30916778
30914377
30913901
30910740
30910670
30910667
30910278
30903391
30902585
30898609
30898075
30897995
30895178
30894250
30892945
30890266
30887650
30883219
30882136
30877491
30876527
30875366
30875237
30864739
30862376
30854986
30853281
30847681
30845833
30844857
30844855
30843929
30842207
30841759
30838556
30838555
30838412
30831144
30828741
30828113
30827714
30817043
30816133
30799420
30799312
30797988
30797720
30795775
30793262
30789783
30787312
30786741
30782243
30779729
30777337
30776916
30776798
30771465
30768966
30768512
30767742
30762200
30755061
30755058
30753594
30753323
30746585
30745271
30745204
30745203
30742570
30742124
30741744
30738610
30737073
30736965
30734207
30732185
30729307
30726226
30725249
30710474
30709868
30706799
30704570
30704255
30704254
30704253
30704252
30704247
30704246
30704067
30702994
30702992
30701731
30698432
30696261
30695794
30694837
30691304
30685675
30679557
30679232
30676701
30676072
30675518
30673921
30670671
30668438
30664017
30664016
30663570
30663261
30658056
30653992
30650126
30649025
30649022
30646909
30645169
30645167
30644763
30641718
30637778
30636486
30634533
30629143
30623096
30619297
30617148
30615941
30613912
30605918
30605511
30605414
30603640
30595177
30595172
30593607
30592271
30591415
30586775
30586774
30586750
30586689
30582457
30581144
30580599
30579806
30579649
30573963
30571392
30571382
30565953
30565156
30562183
30562117
30561610
30555118
30555085
30551367
30550765
30545713
30545666
30545459
30543029
30524137
30522786
30540337
30534957
30530048
30527147
30526464
30525347
30520245
30518242
30507918
30502968
30510163
30509509
30509368
33060939
30487231
30485782
30485622
30483910
30482620
30482120
30478399
30477320
30473376
30471555
30463987
30458964
30453116
30449662
30448414
30447223
30443213
30423567
30423394
30423393
30423391
30420622
30415195
30408717
30403574
30400955
30399127
30397873
30395847
30394916
30386595
30385871
30372843
30372828
30371326
30371190
30369323
30367179
30361677
30360706
30359130
30355163
30354438
30344049
30336824
30335889
30326043
30324282
30323110
30318065
30318064
30318062
30317988
30317987
30317986
30317985
30317984
30312929
30311368
30311078
30310464
30310463
30309697
30306860
30306859
30297903
30289004
30287608
30286489
30284312
30282889
30280628
30274588
30270359
30270094
30270089
30270088
30270083
30270080
30270071
30270068
30270067
30270065
30269829
30269825
30266833
30261472
30258647
30257549
30253291
30251625
30247574
30246446
30241732
30236208
30235833
30234555
30233497
30231914
30229525
30227170
30226051
30225890
30222160
30222031
30210081
30209390
30209099
30207557
30207556
30207555
30207554
30207552
30205809
30201248
30201240
30199407
30183102
30170223
30165991
32100855
30150140
30150083
30149054
30137516
30124449
30124154
30123740
30121647
30112987
30112872
30110052
30108423
30105099
30098932
30097336
30093300
30092639
30090990
30089745
30086667
30085009
30082057
30073585
30071997
30071007
30066942
30066314
30066313
30059843
30058841
30057259
30056849
30056842
30055750
30053327
30050433
30044755
30033951
30033948
30026278
30025648
30015940
30015301
30014724
30012326
30012316
30011918
30011788
30007774
30002483
29997228
29997226
29994840
29992480
29991632
29986989
29986970
29986969
29986968
29986042
29985478
29982592
29982529
29980055
29980053
29979908
29979855
29976096
29974199
29972852
29970260
29962499
29962050
29960113
29955590
29946054
29945779
29945181
29940784
29938676
29934421
29934068
29931148
29930001
29917002
29909976
29904807
29899173
29899171
29898218
29895529
29887280
29885262
29885102
29882959
29880491
29879685
29879234
29878763
29878146
29870675
29870584
29868825
29865996
29863817
29862818
29861477
29852278
29846653
29846311
29845234
29844545
29807195
29802475
29802317
29802110
29800228
29794992
29792380
29792269
29790953
29779055
29778561
29777433
29773421
29768954
29763894
29759104
29758414
29754911
29754909
29754125
29749306
29748367
29748356
29748320
29748315
29742924
29740798
29738370
29737886
29737499
29736889
29735484
29731350
29727700
29725997
29725996
29724976
29724769
29716940
29715242
29712938
29708512
29706812
29701178
29700298
29699916
29692249
29688615
29685715
29685591
29677301
29674325
29668874
29667842
29667439
29665987
29660344
29650402
29649884
29627892
29626436
29626068
29622685
29622625
29622600
29618348
29617722
29616625
29610832
29609754
29609752
29606415
29606363
29602514
29601329
29593095
29589064
29579192
29578362
29574075
29572319
29569973
29569939
29569492
29567679
29566128
29563332
29562810
29562587
29562508
29561321
29561319
29559467
29559466
29548750
29548678
29544724
29544086
29536853
29536851
29531935
29531379
29530884
29526502
29525934
29525445
29523491
29519739
29517035
29516504
29516190
29512936
29511875
29510719
29507367
29502162
29501393
29498875
29496244
29495284
29495280
29493859
29489129
29487139
29483174
29483173
29472008
29471945
29467219
29463608
29461147
29460708
29455203
29453308
29452916
29451410
29450819
29447211
29444808
29438441
29436756
29428832
29428206
29424317
29422010
29420971
29420970
29419393
29414673
29413998
29412075
29411770
29411675
29409336
29408959
29407597
29404461
29399563
29398508
29397939
29396908
29396831
29396513
29396260
29389714
29388056
29386597
29381046
29379787
29378408
29377473
29374275
29366988
29366497
29358343
29353350
29353227
29353225
29346544
29343301
29342010
29336946
29335943
29334796
29332570
29326147
29326146
29321358
29315397
29313544
29310364
29306457
29305812
29302465
29299849
29296222
29294034
29292049
32352077
29284604
29281604
29270015
29269200
29266309
29261184
29260404
29259136
29254691
29251697
29242844
29241886
29236976
29236146
29235977
29233637
29231064
29224643
29223954
29221604
29217509
29213121
29210646
29209441
29209403
29205760
29197601
29189433
29188814
29186504
29186420
29185237
29183623
29181773
29181527
29180444
29180351
29176657
29175268
29174841
29174393
29174038
29171950
29171769
29169476
29168543
29162602
29153823
29152786
29148854
29148099
29146683
29142395
29133605
29131148
29130084
29129821
29128548
29127338
29122809
29121499
29121222
29120899
29118349
29117276
29116337
29113347
29109005
29105679
29103916
29102656
29102496
29096867
29096860
29096858
29096851
29095667
29095367
29088377
29084995
29084735
29081489
29078037
29073340
29069377
29066265
29057618
29056268
29050561
29050560
29049827
29049467
29045644
29038906
29038147
29037448
29036232
29031129
29029165
29020411
29020392
29020353
28994502
28988723
28988500
28987238
28985241
28981947
28981076
28978220
28978219
28973087
28973086
28971955
28970592
28966647
28965616
28965614
28964736
28958330
28958158
28938493
28937411
28927707
28927706
28926730
28919772
28919240
28913715
28913682
28911509
28911508
28905868
28903137
28895539
28894089
28887034
28884604
28879791
28873201
28871349
28870033
28865748
28864162
28863442
28862926
28861933
28859947
28857822
28857083
28854318
28854074
28851085
28849360
28848234
28844508
28840737
28832867
28832860
28830329
28830328
28829863
28827398
28826567
28826253
28825733
28819040
28817709
28817679
28816230
28813549
28813546
28813214
28812389
28810720
28745604
28806190
28804243
28804094
28802576
28802511
28801309
28799203
28798072
28791432
28784313
28783812
28782494
28779284
28777095
28768753
28768335
28768310
28768306
28762942
28762908
28758421
28751953
28751571
28750828
28750477
28750079
28749722
28742217
28740397
28739196
28738813
28738115
28736830
28734274
28728483
28727814
28727332
28726431
28726204
28722331
28721209
28721159
28717862
28717233
28714995
28714994
28711549
28709786
28707678
28704936
28700554
28695455
28693998
28691419
28689848
28689410
28683788
28682322
28674267
28674132
28673045
28669994
28666532
28656218
28649844
28644091
28643240
28639183
28637178
28636184
28633452
28630269
28625378
28623954
28623742
28623740
28621180
28619117
28618994
28618905
28617192
28616272
28611099
28607329
28607103
28606094
28600283
28596304
28587771
28579602
28579004
28574577
28572002
28565798
28557865
28555526
28555288
28554582
28550993
28550381
28549755
28546220
28545518
28544018
28539539
28535426
28534160
28532784
28531826
28529918
28527325
28522328
28521874
28511335
28506389
28506388
28506384
28506383
28506382
28505047
28504688
28502517
28502508
28502498
28500517
28495986
28495363
28494987
28492287
28488460
28483371
28482694
28479844
28477848
28471246
28470176
28468788
28467196
28465286
28461454
28459890
28459769
28459663
28456096
28453736
28453187
28450722
28448040
28447578
28446516
28445176
28444290
28444187
28442922
28439730
28438812
28438747
28438573
28437620
28436724
28429686
28429242
28424973
28424431
28424373
28419071
28413188
28412198
28409410
28408313
28405938
28401639
28397846
28395555
28391915
28391911
28391897
28391886
28391875
28379031
28375534
28374849
28365054
28363723
28361974
28353356
28343601
28341307
28337713
28336922
28334053
28331223
28330911
28329241
28329114
28329093
28328015
28326725
28326559
28325524
28323820
28323660
28306389
28304296
28304242
28304227
28304224
28302950
28295777
28295428
28292488
28291870
28291865
28291840
28290871
28288260
28286091
28283395
28277798
28272158
28265062
28264867
28263403
28262545
28261926
28260498
28254801
28249876
28245773
28242176
28235710
28232185
28228332
28222405
28215938
28215937
28209792
28207168
28206704
28204827
28203441
28199412
28196290
28194698
28185213
28183512
28181408
28181260
28180021
28179607
28179493
28178673
28176216
28166668
28163543
28159968
28157721
28156151
28155622
28153103
28153102
28145001
28139296
28137217
30182645
28132099
28128577
28128576
28128575
28128573
28128061
28127122
28124099
28122070
28117345
28116871
28115413
28115017
28112180
28111330
28110294
28109622
28108631
28104607
28104544
28100270
28096572
28093849
28089936
28087751
28087743
28084704
28084558
28084157
28083599
28081940
28081164
28073851
28073228
28064066
28063230
28063030
28060539
28059953
28043976
28038950
28036293
28032426
28028691
28028493
28025677
28012395
28000893
27998977
27995077
27993383
27986868
27986651
27983735
27981884
27974810
27967828
27967260
27959767
27959715
27951598
27941065
27940374
27939390
27932355
27923854
24404629
27920219
27919366
27919364
27919357
27919352
27909053
27908689
27896130
27895335
27895023
30167541
27888906
27888905
27888904
27888903
27888901
27884075
27881451
27878791
27877050
27869438
27868450
27865998
27864787
27863217
27861991
27861116
27860267
27856457
27853278
27846466
27846344
27844136
27842594
27841824
27839699
27838727
27830381
27830118
27822850
27816806
27810295
27804190
27755114
27662822
27793396
27793333
27789928
27789927
27789571
27784735
27667740
27650859
27771416
27769814
27534510
27770841
27746375
27707817
27707816
27759884
27758865
27739219
27751895
27722650
27746128
27745881
27661220
27740972
27739167
27728862
27713142
27711959
27709468
27701660
27692500
29308438
27680772
27679852
27678448
27678436
27678423
27677394
27673306
27665855
27663646
27662294
27658826
27654746
27639753
27633999
27625344
27618825
27617748
27606890
27606041
27603964
27596133
27594539
27591126
27581271
27578139
27578116
27578104
27575716
27572070
27567901
30167520
27562223
27552305
27547794
27542166
27540175
27538393
27533159
27533061
27531965
27523271
27516387
27510548
27502861
27501130
27498088
27497506
27497240
27496869
27494723
27488210
27487027
27483697
27481380
27478094
27477957
27477186
27476517
27470509
27470008
27462685
27462666
27460890
27460541
27458166
27456066
27455315
27451462
27445021
27438893
27438381
27432076
27430233
27426522
27425160
27424515
27422940
27422124
27417003
27415775
27412534
27405064
27400448
27397798
27394692
27392853
27389630
27389448
27378363
27374222
27363304
27359211
27358438
30044561
27352986
27340263
27335468
27324017
27318831
27318830
27315084
27312021
27312020
27312019
27305302
27305301
27287699
27284008
27280970
27279328
27278556
27274264
27264224
27261867
27250613
27246356
27241838
27241696
27240673
30695320
27231792
27222915
27221501
27218270
27216845
27216427
27215419
27215418
27215417
27215141
27207972
27207595
27206951
27206942
27206935
27203103
27197615
27195910
27193908
27189819
27186592
27180962
27179706
27171436
27159996
27150391
27143910
27133571
27130349
30695362
27128549
27121620
27118008
27117037
27116175
27115873
27102113
27100924
27098076
27096698
27095708
27092769
27090675
27089600
27086681
27084339
27082100
27079874
27075829
27075771
27075380
27066194
27057980
27050861
27050512
27050191
27049268
27043086
27041125
27040976
27038506
27038318
27035113
27031271
27026748
27023696
27019638
27015246
27015087
27012540
26999561
26999484
26987067
26983688
26983022
26980204
26978583
26976748
26976708
26968977
26961236
26961048
26960892
26947601
26946077
26941020
26939026
26936841
26935836
26927322
26926598
30512645
26920601
26919950
26916794
26911710
26911578
26908111
26902539
26896437
26896250
26894681
26892515
26892118
26892117
26886466
26875521
26868931
26868195
26868194
26861255
26859553
26857151
26855411
26855051
26853751
26853264
26853263
26851704
26844336
26844247
26834934
26833058
26825471
26824363
26822080
26820623
26820367
26802983
26802169
26799206
26798848
26797266
26789774
26780005
26763537
26762158
26757788
26756586
26748104
26744084
26743379
26726043
30063452
26717403
26712836
26706651
26702335
26691006
26689785
26687699
26684558
26679372
26674961
26668321
26666837
26666465
26664657
26662572
26662340
26655339
26653256
26652782
26643808
26643308
26632531
26628375
26624842
26620373
26596726
26586732
26586530
26578202
26577895
26577249
26576960
26568612
26563849
26559810
26548330
26548322
26547456
26547624
26545013
26543100
26541928
26537621
26524671
26520899
26508163
26503748
26495026
26494228
26493351
26492546
26490048
26482752
26481479
26456772
26455563
26445568
26445250
26445204
26444460
26444323
26432726
26426073
26424774
26424350
26422823
26415676
26413878
26412029
26408409
26399135
26398165
26393644
26392590
26388416
26385394
26382609
26377225
26376908
26374825
26371983
26370210
26370207
26369501
26364362
26354227
26350813
26345307
26343872
26342106
26339769
26334034
26333678
26329686
26325144
26323538
26323342
26323289
26320675
26318980
26318398
26293511
26293463
26285455
26273714
26270809
26266351
26262881
26261033
26258765
26256967
26256279
26252194
26252118
26247683
26247090
26238499
26237759
26237758
26237757
26228031
26206619
26195630
26183252
26177273
26169307
26165249
26160958
26160041
26153823
26143741
26142466
26135857
26131194
26115072
26109850
26099511
26092101
26088304
26085104
26081791
26080713
26077586
26068408
26061568
26056005
26049403
26048378
26045785
26045650
26040332
26036859
26031673
26030325
26027630
26023080
26016870
26016189
26015437
26015190
26013828
26004275
26003826
25989944
25989132
25971287
25967607
25962062
25961461
25959756
25959559
25950709
25950706
25943842
25940973
25940972
25939173
25936907
25936324
25936300
25931382
25916406
25915661
25913303
25911073
25905719
25904937
25904765
25899149
25899039
25896669
25889684
25889601
25887680
25881720
25864161
25861882
25858546
25857271
25856746
25846081
25839937
25830891
25824308
25823668
25817449
25797312
25791168
25786699
25784512
25782778
25778403
25773607
25773378
25771732
25770756
25770357
25744035
25734961
25733328
25728474
25712137
25712136
25707773
25702058
25694464
25693363
25692926
25692346
25689751
25689006
25682035
25679794
25679089
25670911
25670367
25665839
25665485
25664679
25662924
25659873
25653417
25652089
25649668
25637042
25623068
25621930
25613181
25609019
25605720
25602530
25600226
25600041
25573299
25565199
25559135
25557699
25544176
25540198
25535288
25520521
25520219
25519174
25499937
25496400
25491324
25490141
25486520
25484055
25484037
25478000
25476544
25474576
25470376
25468918
25466598
25463543
25461735
25459045
25456764
25453988
25444750
25440796
25432415
25414277
25412415
25410128
25395619
25391991
25387865
25379719
25378007
25341796
25320235
25319187
25318824
25313916
25299967
25291660
25282520
25282519
25282517
25278291
25269777
25266949
25263893
25258384
25257073
25256660
25255477
25248569
25244623
25240705
25239117
25234562
25222343
25210046
25200284
25185779
25180781
25172631
25171595
25164566
25139399
25136459
25134067
25128757
25124321
25123222
25118178
25110901
25089948
25083925
25070550
25065173
25064003
25062564
25052769
25051126
25046268
25042549
25037695
25036764
25035151
25023731
25014035
25002170
24996502
24993334
24987866
24987033
24961142
24958078
24956927
24953396
24953393
24950029
24950000
24943301
24938457
24924410
24917546
24916110
24899514
24893659
24870549
24859266
24859021
24854692
24848798
24842558
24840266
24840261
24833372
24813799
24811296
24808925
24808179
24801085
24793346
24785115
24777633
24776539
24773612
24769476
24762246
24755036
24751931
24751376
24733102
24721682
24701672
24699416
24699033
24694531
24691094
24685817
24680982
24678979
24677271
24675665
24667128
24662398
24661068
24659111
24652095
24649090
24632287
24632267
24632264
24625727
24619822
24619100
24614537
24607922
24603306
24599757
24598985
24595397
24585268
24566256
24548670
24533584
24529132
24518357
24509273
24507791
24507775
24507774
24506872
24486405
24481874
24477778
24476998
24468158
24460800
24440079
24422577
24407590
24407047
24407032
24398451
24389322
24373748
25775905
24363374
24354905
24352472
24336013
24334831
24316621
24315769
24314353
24308640
24296664
24288362
24284914
24277912
24267230
24259646
24256518
24255061
24253857
24252255
24251769
24249837
24243630
24234650
24225950
24223227
24184943
24166456
24164109
24161333
24160703
24144304
24134510
24122718
24115837
24114461
24103783
24094769
24094767
24014831
24011156
24002899
23997648
23974119
23973703
23966311
23951290
23940067
23932901
23932550
23925411
23913122
23907036
23898695
23889692
23884353
23883163
23862065
23817198
23809538
23770039
23768860
23766383
23743349
23736819
23714205
23690465
23690464
23675525
23672094
23669246
23666884
23663650
23661745
23642323
23642322
23652475
23652473
23652470
23623011
23619368
23614904
23593297
23580362
23580231
23579862
23579660
23578522
23571733
23561896
23559630
23555291
23553812
23544125
23537802
23537714
23535506
23524313
23509406
23509227
23499248
23485362
23466067
23461430
23450051
23448768
23446392
23433768
23430252
23422832
23416791
23406852
23400816
23386099
23382078
23380588
23380568
23375686
23371064
23344002
23338726
23333725
23329883
23322138
23317404
23317401
23314926
23308045
23300213
23298392
23297366
23296165
23286435
23283366
23281534
23261172
23240807
23221398
23194189
23162007
23161554
23141813
23141812
23141810
23135270
23129602
23128163
23123928
23113833
23106476
23105118
23087140
23085658
23083772
23054246
23043934
23041907
23017355
22992388
22964999
22963620
22962999
22922093
22910581
22907332
22892323
22883975
22875854
22848640
22825241
22811413
22809551
22764087
22735619
22728257
22714699
22683370
22683120
22658144
22634577
22633824
22611251
22610724
22606049
22593575
22580899
22575316
22573014
22561802
22558865
22554601
22554600
22544571
22534770
22523394
22519528
22493980
22493497
22492369
22491269
22483106
22481440
22465426
22465160
22463922
22460556
22435375
22435370
22426206
22417841
22408029
22398276
22398274
22375030
22355267
22353362
22311433
22306845
22300679
22294733
22294692
22288532
22261195
22244043
22212668
24278757
22207727
22176652
22156580
22112743
22110017
22108858
22095935
22081141
22074827
22065156
22051553
22027821
22019884
22005270
22001517
21943799
21938413
21933671
21920719
21889145
21872251
21868016
21847580
21813713
21805242
21805237
21787450
21771976
21763412
21743308
21741043
21735466
21728822
21692990
21657943
21633520
21619378
21600517
21596380
21539517
21518694
21502677
21497351
21494143
21476974
21444085
21418033
21417623
21411093
21376320
21352602
21343340
21332221
21324305
21285406
21273557
21262787
21235735
21232153
21204732
21196532
21182475
21149300
21147780
21146822
21122860
21122852
21122677
21122675
21115573
21069265
21040917
20959675
20937814
20884874
20849207
20828696
20809525
20736250
20716520
20699424
20696169
20659812
20649626
20626336
20623344
20619837
20589640
20579540
20562239
20554949
20538126
20529551
20525997
20498851
20453200
20452593
20448210
20423303
20423271
20333646
20227438
20172854
20145306
20144596
20073037
20048381
20045108
23776359
23776352
20031607
20031582
20028367
20026049
20006333
19965915
19930098
19917273
19878649
19833835
19828345
19797716
19768174
19762784
19738285
19713274
19705336
19687008
19650002
19635789
19628659
19619878
19601924
19571328
19506257
19489072
19445702
19443683
19351729
19319977
19269636
19265033
19249440
19224862
19222187
19196236
19191720
19191301
19179626
19081568
19080731
19075777
19063703
19062528
19060325
19041195
19022446
19008317
19001363
18836590
18799458
18757057
18753623
18710658
18708425
18695239
18680192
18675252
18672372
18666258
18663786
18660751
18652535
18649882
18648394
18638454
18631360
18570182
18559913
18547436
18499582
18498363
18436719
18436227
18406350
18388699
18375913
18355829
18355452
18354138
18354137
18343176
18300938
18298956
18280815
18266662
18262190
18250299
18245819
18241611
18197702
18054775
18054320
18052825
18041677
18039658
18039650
18033751
18028451
18023224
18006936
17993811
17980884
17971861
17964958
17950741
17940607
17921436
17870468
17804797
17765246
17765244
17702855
17645871
17599443
17578886
17550346
17539906
17537735
17512894
17502126
17502100
17495605
17493938
17461796
17452316
17449864
17448444
17435765
17353672
17351764
17328821
17316651
17274457
17242417
17215125
17170371
17142622
17140581
17117756
17101087
17094996
17080197
17051583
16989838
16987874
16943719
16913836
16912035
16909389
16893422
16875509
16850551
16806138
16794006
16777760
16720894
16619215
16609145
16571601
16556829
16554535
16554528
16487721
16465619
16462892
16424354
16423404
16415294
16407292
16314752
16314194
16224054
16211558
16183066
16078748
16054075
15893177
15893176
15805190
