APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,search_term
2018.0,2018R01AG053509,801949.0,TargetOnly
2017.0,2017R01AG053509,820087.0,TargetOnly
2020.0,2020R01AG058002,1531341.0,TargetOnly
2019.0,2019R01AG054434,950617.0,TargetOnly
2020.0,2020R01AG056535,496340.0,TargetOnly
2018.0,2018R01AG056535,511533.0,TargetOnly
2019.0,2019R01AG055328,397054.0,TargetOnly
2018.0,2018R01AG056614,381200.0,TargetOnly
2019.0,2019R01AG055770,682594.0,TargetOnly
2018.0,2018R01AG057187,451688.0,TargetOnly
2020.0,2020R01AG059654,472346.0,TargetOnly
2020.0,2020R01AG057537,711680.0,TargetOnly
2020.0,2020R01AG055413,407409.0,TargetOnly
2020.0,2020R01AG055909,508977.0,TargetOnly
2019.0,2019R01AG055909,453135.0,TargetOnly
2020.0,2020R01AG059752,989158.0,TargetOnly
2019.0,2019R01AG061787,471486.0,TargetOnly
2020.0,2020R01AG064664,418474.0,TargetOnly
2020.0,2020R01AG063689,286335.0,TargetOnly
2019.0,2019R01AG064932,666243.0,TargetOnly
2019.0,2019R01AG064656,497421.0,TargetOnly
2002.0,2002R01HL027763,207237.0,TargetOnly
2010.0,2010R01HL030260,401154.0,TargetOnly
2013.0,2013R01HL034708,386041.0,TargetOnly
2008.0,2008R01HL036365,414911.0,TargetOnly
2008.0,2008R01HL040696,503167.0,TargetOnly
2011.0,2011R01HL046213,513266.0,TargetOnly
2010.0,2010R01HL046213,534862.0,TargetOnly
2002.0,2002R01HL046213,554196.0,TargetOnly
2000.0,2000R01HL046213,553054.0,TargetOnly
1999.0,1999R01HL047463,0.0,TargetOnly
2007.0,2007R01HL049141,388857.0,TargetOnly
1999.0,1999R01HL049566,0.0,TargetOnly
2001.0,2001R01HL050692,474895.0,TargetOnly
2010.0,2010R01HL050784,427531.0,TargetOnly
2005.0,2005R01HL050784,477353.0,TargetOnly
2001.0,2001R01HL050784,376794.0,TargetOnly
2013.0,2013R01HL052141,435752.0,TargetOnly
2003.0,2003R01HL052779,434130.0,TargetOnly
2006.0,2006R01HL054853,462429.0,TargetOnly
2016.0,2016R01HL054887,793630.0,TargetOnly
2008.0,2008R01HL055374,375519.0,TargetOnly
2005.0,2005R01HL055520,642104.0,TargetOnly
1999.0,1999R01HL056153,0.0,TargetOnly
2001.0,2001R01HL056596,162302.0,TargetOnly
2003.0,2003R01HL058139,391668.0,TargetOnly
2008.0,2008R01HL058837,390870.0,TargetOnly
2003.0,2003R01HL061575,384508.0,TargetOnly
2000.0,2000R01HL061951,478046.0,TargetOnly
2005.0,2005R01HL061974,693851.0,TargetOnly
2014.0,2014R01HL033833,405717.0,TargetOnly
2002.0,2002R01HL045098,604886.0,TargetOnly
2006.0,2006R01HL063762,426931.0,TargetOnly
2005.0,2005R01HL063762,451315.0,TargetOnly
2007.0,2007R01HL063943,396177.0,TargetOnly
2008.0,2008R01HL064159,442621.0,TargetOnly
2003.0,2003R01HL064162,418736.0,TargetOnly
2003.0,2003R01HL065194,205964.0,TargetOnly
2008.0,2008R01HL065709,422992.0,TargetOnly
2007.0,2007R01HL064766,426292.0,TargetOnly
2003.0,2003R01HL068186,324457.0,TargetOnly
2010.0,2010R01HL068216,406327.0,TargetOnly
2005.0,2005R01HL047574,317271.0,TargetOnly
2010.0,2010R01HL065380,456484.0,TargetOnly
2002.0,2002R01HL068988,457473.0,TargetOnly
2014.0,2014R01HL069031,433388.0,TargetOnly
2004.0,2004R01HL069835,323352.0,TargetOnly
2006.0,2006R01HL069932,434837.0,TargetOnly
2005.0,2005R01HL070369,378025.0,TargetOnly
2010.0,2010R01HL071233,370527.0,TargetOnly
2005.0,2005R01HL071393,500497.0,TargetOnly
2003.0,2003R01HL071771,178434.0,TargetOnly
2005.0,2005R01HL072303,737479.0,TargetOnly
2005.0,2005R01HL072323,474496.0,TargetOnly
2006.0,2006R01HL071885,442379.0,TargetOnly
2006.0,2006R01HL072533,462204.0,TargetOnly
2005.0,2005R01HL072553,387025.0,TargetOnly
2007.0,2007R01HL075840,483403.0,TargetOnly
2006.0,2006R01HL076101,864668.0,TargetOnly
2006.0,2006R01HL076114,555786.0,TargetOnly
2014.0,2014R01HL071944,329822.0,TargetOnly
2007.0,2007R01HL074341,290990.0,TargetOnly
2010.0,2010R01HL075478,985996.0,TargetOnly
2009.0,2009R01HL075478,997246.0,TargetOnly
2006.0,2006R01HL075478,913748.0,TargetOnly
2013.0,2013R01HL077731,380949.0,TargetOnly
2009.0,2009R01HL076113,495896.0,TargetOnly
2008.0,2008R01HL078527,431286.0,TargetOnly
2009.0,2009R01HL079430,430065.0,TargetOnly
2009.0,2009R01HL081785,432839.0,TargetOnly
2009.0,2009R01HL081795,659792.0,TargetOnly
2009.0,2009R01HL082517,421946.0,TargetOnly
2011.0,2011R01HL082846,425263.0,TargetOnly
2010.0,2010R01HL082846,336578.0,TargetOnly
2007.0,2007R01HL084312,714730.0,TargetOnly
2010.0,2010R01HL084323,600848.0,TargetOnly
2011.0,2011R01HL085083,415486.0,TargetOnly
2010.0,2010R01HL086988,441926.0,TargetOnly
2008.0,2008R01HL086662,388377.0,TargetOnly
2011.0,2011R01HL090803,460997.0,TargetOnly
2013.0,2013R01HL092105,420846.0,TargetOnly
2010.0,2010R01HL094635,512462.0,TargetOnly
2014.0,2014R01HL080295,1336406.0,TargetOnly
2014.0,2014R01HL096844,401345.0,TargetOnly
2011.0,2011R01HL101930,483648.0,TargetOnly
2013.0,2013R01HL102457,533763.0,TargetOnly
2014.0,2014R01HL106063,401366.0,TargetOnly
2017.0,2017R01HL107466,472214.0,TargetOnly
2014.0,2014R01HL107594,395004.0,TargetOnly
2015.0,2015R01HL107953,434360.0,TargetOnly
2014.0,2014R01HL107953,381196.0,TargetOnly
2012.0,2012R01HL107953,462088.0,TargetOnly
2015.0,2015R01HL108719,391315.0,TargetOnly
2012.0,2012R01HL111062,509400.0,TargetOnly
2014.0,2014R01HL105997,633283.0,TargetOnly
2017.0,2017R01HL111724,640616.0,TargetOnly
2012.0,2012R01HL111430,770018.0,TargetOnly
2015.0,2015R01HL116729,416098.0,TargetOnly
2016.0,2016R01HL117181,409325.0,TargetOnly
2017.0,2017R01HL119478,389272.0,TargetOnly
2016.0,2016R01HL126559,401479.0,TargetOnly
2018.0,2018R01HL123331,494042.0,TargetOnly
2019.0,2019R01HL131473,375546.0,TargetOnly
2018.0,2018R01HL130218,390000.0,TargetOnly
2017.0,2017R01HL134375,683524.0,TargetOnly
1999.0,1999R01NS009658,0.0,TargetOnly
2006.0,2006R01NS011853,413095.0,TargetOnly
1999.0,1999R01NS011853,0.0,TargetOnly
2003.0,2003R01NS012601,443391.0,TargetOnly
2001.0,2001R01NS012601,340483.0,TargetOnly
2002.0,2002R01NS013546,578754.0,TargetOnly
2002.0,2002R01NS014841,732984.0,TargetOnly
2005.0,2005R01NS015182,499292.0,TargetOnly
2004.0,2004R01NS015182,516184.0,TargetOnly
2006.0,2006R01NS020193,605955.0,TargetOnly
2005.0,2005R01NS020193,603998.0,TargetOnly
2003.0,2003R01NS020193,650274.0,TargetOnly
2001.0,2001R01NS020193,636835.0,TargetOnly
2000.0,2000R01NS020193,636839.0,TargetOnly
1999.0,1999R01NS020193,0.0,TargetOnly
2002.0,2002R01NS020311,373397.0,TargetOnly
1999.0,1999R01NS020335,0.0,TargetOnly
2000.0,2000R01NS020591,334244.0,TargetOnly
2005.0,2005R01NS021072,516087.0,TargetOnly
2014.0,2014R01NS021328,512640.0,TargetOnly
2010.0,2010R01NS022576,371570.0,TargetOnly
2002.0,2002R01NS023002,377249.0,TargetOnly
2003.0,2003R01NS023320,326335.0,TargetOnly
2005.0,2005R01NS023868,25716.0,TargetOnly
2016.0,2016R01NS023945,494859.0,TargetOnly
2014.0,2014R01NS023945,452368.0,TargetOnly
1999.0,1999R01NS024417,0.0,TargetOnly
2001.0,2001R01NS024538,530997.0,TargetOnly
1999.0,1999R01NS024553,0.0,TargetOnly
2002.0,2002R01NS025296,485850.0,TargetOnly
1999.0,1999R01NS025713,0.0,TargetOnly
2000.0,2000R01NS026310,950292.0,TargetOnly
2006.0,2006R01NS026994,413095.0,TargetOnly
2008.0,2008R01NS027583,381115.0,TargetOnly
2000.0,2000R01NS029982,591864.0,TargetOnly
2004.0,2004R01NS030007,466584.0,TargetOnly
2005.0,2005R01NS030352,442258.0,TargetOnly
2009.0,2009R01NS030454,392678.0,TargetOnly
2004.0,2004R01NS030485,46525.0,TargetOnly
2001.0,2001R01NS030791,226719.0,TargetOnly
2002.0,2002R01NS030994,399129.0,TargetOnly
2000.0,2000R01NS030994,273712.0,TargetOnly
1999.0,1999R01NS030994,0.0,TargetOnly
2007.0,2007R01NS031230,311593.0,TargetOnly
2009.0,2009R01NS032151,361794.0,TargetOnly
2005.0,2005R01NS032151,492943.0,TargetOnly
2007.0,2007R01NS032827,696813.0,TargetOnly
2006.0,2006R01NS032827,716570.0,TargetOnly
1999.0,1999R01NS033249,0.0,TargetOnly
2013.0,2013R01NS033689,505649.0,TargetOnly
2004.0,2004R01NS034172,516184.0,TargetOnly
2016.0,2016R01NS034239,388401.0,TargetOnly
2005.0,2005R01NS034439,368896.0,TargetOnly
2008.0,2008R01NS034741,373367.0,TargetOnly
2010.0,2010R01NS035010,359607.0,TargetOnly
1999.0,1999R01NS035348,0.0,TargetOnly
2003.0,2003R01NS035469,460945.0,TargetOnly
2001.0,2001R01NS035469,484390.0,TargetOnly
2013.0,2013R01NS035549,334436.0,TargetOnly
2000.0,2000R01NS035566,426379.0,TargetOnly
2011.0,2011R01NS035781,55815.0,TargetOnly
2002.0,2002R01NS035781,420135.0,TargetOnly
1999.0,1999R01NS035806,0.0,TargetOnly
2007.0,2007R01NS036124,360230.0,TargetOnly
2016.0,2016R01NS036126,706839.0,TargetOnly
2004.0,2004R01NS036537,436340.0,TargetOnly
2004.0,2004R01NS036645,475142.0,TargetOnly
2002.0,2002R01NS036645,498911.0,TargetOnly
2018.0,2018R01NS036715,496907.0,TargetOnly
2014.0,2014R01NS036715,539893.0,TargetOnly
2001.0,2001R01NS036821,475960.0,TargetOnly
2004.0,2004R01NS037313,391983.0,TargetOnly
2001.0,2001R01NS037525,324055.0,TargetOnly
2002.0,2002R01NS037718,505109.0,TargetOnly
2010.0,2010R01NS037766,371570.0,TargetOnly
2008.0,2008R01NS037766,373367.0,TargetOnly
2020.0,2020R01NS037853,411164.0,TargetOnly
2013.0,2013R01NS037853,384539.0,TargetOnly
2008.0,2008R01NS037853,428615.0,TargetOnly
2000.0,2000R01NS037853,290995.0,TargetOnly
1999.0,1999R01NS037853,0.0,TargetOnly
2008.0,2008R01NS038073,392897.0,TargetOnly
2016.0,2016R01NS038104,612212.0,TargetOnly
2012.0,2012R01NS038104,536331.0,TargetOnly
2005.0,2005R01NS038104,471285.0,TargetOnly
2004.0,2004R01NS038104,451264.0,TargetOnly
2002.0,2002R01NS038104,414005.0,TargetOnly
1999.0,1999R01NS038104,0.0,TargetOnly
2004.0,2004R01NS038144,502600.0,TargetOnly
2003.0,2003R01NS038154,188690.0,TargetOnly
2000.0,2000R01NS038252,284917.0,TargetOnly
2000.0,2000R01NS038328,445149.0,TargetOnly
2005.0,2005R01NS038461,516087.0,TargetOnly
2001.0,2001R01NS038647,484460.0,TargetOnly
2002.0,2002R01NS038745,228089.0,TargetOnly
2000.0,2000R01NS038988,115158.0,TargetOnly
2003.0,2003R01NS033553,491605.0,TargetOnly
2011.0,2011R01NS034007,361891.0,TargetOnly
2001.0,2001R01NS034761,603289.0,TargetOnly
2000.0,2000R01NS035107,450948.0,TargetOnly
2003.0,2003R01NS037728,343904.0,TargetOnly
2002.0,2002R01NS037728,351741.0,TargetOnly
2001.0,2001R01NS037728,357310.0,TargetOnly
2014.0,2014R01NS038118,356996.0,TargetOnly
2005.0,2005R01NS038118,352511.0,TargetOnly
2001.0,2001R01NS039072,433877.0,TargetOnly
2010.0,2010R01NS039080,439047.0,TargetOnly
2009.0,2009R01NS039080,444415.0,TargetOnly
2007.0,2007R01NS039080,303577.0,TargetOnly
2003.0,2003R01NS039080,300916.0,TargetOnly
2002.0,2002R01NS039080,307773.0,TargetOnly
2009.0,2009R01NS039254,310534.0,TargetOnly
2008.0,2008R01NS039254,310228.0,TargetOnly
2013.0,2013R01NS039422,573961.0,TargetOnly
2010.0,2010R01NS039444,329105.0,TargetOnly
2012.0,2012R01NS039475,388034.0,TargetOnly
2010.0,2010R01NS039475,412747.0,TargetOnly
2003.0,2003R01NS039650,265285.0,TargetOnly
2007.0,2007R01NS039860,398120.0,TargetOnly
2008.0,2008R01NS039892,387307.0,TargetOnly
2005.0,2005R01NS040039,447498.0,TargetOnly
2003.0,2003R01NS040039,408045.0,TargetOnly
2004.0,2004R01NS040162,422052.0,TargetOnly
2002.0,2002R01NS040162,443166.0,TargetOnly
2003.0,2003R01NS040525,513127.0,TargetOnly
2002.0,2002R01NS040525,535567.0,TargetOnly
2001.0,2001R01NS040525,533130.0,TargetOnly
2009.0,2009R01NS040538,442321.0,TargetOnly
2002.0,2002R01NS041119,435489.0,TargetOnly
2004.0,2004R01NS041170,414395.0,TargetOnly
2010.0,2010R01NS041265,65060.0,TargetOnly
2005.0,2005R01NS014718,439743.0,TargetOnly
2003.0,2003R01NS034467,773514.0,TargetOnly
2011.0,2011R01NS039679,510342.0,TargetOnly
2007.0,2007R01NS039679,649020.0,TargetOnly
2009.0,2009R01NS039940,531426.0,TargetOnly
2007.0,2007R01NS039940,353717.0,TargetOnly
2004.0,2004R01NS040045,380345.0,TargetOnly
2016.0,2016R01NS040701,395852.0,TargetOnly
2015.0,2015R01NS040701,400847.0,TargetOnly
2009.0,2009R01NS040745,555563.0,TargetOnly
2001.0,2001R01NS040953,418030.0,TargetOnly
2015.0,2015R01NS040975,492872.0,TargetOnly
2009.0,2009R01NS040978,404585.0,TargetOnly
2004.0,2004R01NS040978,421388.0,TargetOnly
2003.0,2003R01NS040978,432609.0,TargetOnly
2015.0,2015R01NS041202,21007.0,TargetOnly
2005.0,2005R01NS041355,376486.0,TargetOnly
2004.0,2004R01NS041355,389223.0,TargetOnly
2003.0,2003R01NS041355,399588.0,TargetOnly
2002.0,2002R01NS041355,408694.0,TargetOnly
2004.0,2004R01NS041356,366926.0,TargetOnly
2002.0,2002R01NS041356,391438.0,TargetOnly
2015.0,2015R01NS041509,556731.0,TargetOnly
2002.0,2002R01NS041671,466371.0,TargetOnly
2020.0,2020R01NS041783,631795.0,TargetOnly
2016.0,2016R01NS041783,681216.0,TargetOnly
2004.0,2004R01NS041783,464437.0,TargetOnly
2006.0,2006R01NS041787,615533.0,TargetOnly
2004.0,2004R01NS041846,548336.0,TargetOnly
2009.0,2009R01NS041862,339043.0,TargetOnly
2004.0,2004R01NS042314,433684.0,TargetOnly
2003.0,2003R01NS042902,456281.0,TargetOnly
2002.0,2002R01NS043947,466741.0,TargetOnly
2004.0,2004R01NS044007,394413.0,TargetOnly
2005.0,2005R01NS041373,355917.0,TargetOnly
2004.0,2004R01NS041373,367958.0,TargetOnly
2003.0,2003R01NS041373,377757.0,TargetOnly
2011.0,2011R01NS041421,347947.0,TargetOnly
2006.0,2006R01NS041438,472316.0,TargetOnly
2005.0,2005R01NS041438,499292.0,TargetOnly
2006.0,2006R01NS041561,320509.0,TargetOnly
2004.0,2004R01NS042133,425938.0,TargetOnly
2016.0,2016R01NS042818,466850.0,TargetOnly
2009.0,2009R01NS042818,431130.0,TargetOnly
2010.0,2010R01NS043174,392795.0,TargetOnly
2005.0,2005R01NS043242,483717.0,TargetOnly
2005.0,2005R01NS043408,476388.0,TargetOnly
2013.0,2013R01NS044158,451953.0,TargetOnly
2005.0,2005R01NS044314,483717.0,TargetOnly
2016.0,2016R01NS045860,386016.0,TargetOnly
2007.0,2007R01NS045860,417261.0,TargetOnly
2006.0,2006R01NS036241,359364.0,TargetOnly
2005.0,2005R01NS041409,490969.0,TargetOnly
2006.0,2006R01NS042147,499759.0,TargetOnly
2003.0,2003R01NS042686,562178.0,TargetOnly
2007.0,2007R01NS042852,418198.0,TargetOnly
2005.0,2005R01NS042852,443379.0,TargetOnly
2004.0,2004R01NS042852,447777.0,TargetOnly
2007.0,2007R01NS042898,335006.0,TargetOnly
2006.0,2006R01NS043324,330476.0,TargetOnly
2005.0,2005R01NS043471,475473.0,TargetOnly
2003.0,2003R01NS044147,702634.0,TargetOnly
2005.0,2005R01NS044154,198656.0,TargetOnly
2006.0,2006R01NS044326,554645.0,TargetOnly
2003.0,2003R01NS045131,344437.0,TargetOnly
2005.0,2005R01NS045150,499292.0,TargetOnly
2006.0,2006R01NS045677,293788.0,TargetOnly
2007.0,2007R01NS045824,398333.0,TargetOnly
2006.0,2006R01NS045824,421917.0,TargetOnly
2004.0,2004R01NS045913,298042.0,TargetOnly
2005.0,2005R01NS046400,499292.0,TargetOnly
2013.0,2013R01NS046673,434824.0,TargetOnly
2005.0,2005R01NS046673,469059.0,TargetOnly
2006.0,2006R01NS047456,483513.0,TargetOnly
2006.0,2006R01NS047586,288294.0,TargetOnly
2004.0,2004R01NS035933,513855.0,TargetOnly
2010.0,2010R01NS044266,706869.0,TargetOnly
2007.0,2007R01NS044278,390762.0,TargetOnly
2005.0,2005R01NS045669,337185.0,TargetOnly
2004.0,2004R01NS045999,456121.0,TargetOnly
2007.0,2007R01NS046489,410281.0,TargetOnly
2012.0,2012R01NS046741,332936.0,TargetOnly
2010.0,2010R01NS046741,357715.0,TargetOnly
2007.0,2007R01NS046810,329235.0,TargetOnly
2006.0,2006R01NS046810,348729.0,TargetOnly
2006.0,2006R01NS046994,537238.0,TargetOnly
2011.0,2011R01NS047229,405625.0,TargetOnly
2009.0,2009R01NS047229,433999.0,TargetOnly
2007.0,2007R01NS047229,450115.0,TargetOnly
2011.0,2011R01NS047433,404428.0,TargetOnly
2004.0,2004R01NS047433,519507.0,TargetOnly
2009.0,2009R01NS047663,394312.0,TargetOnly
2007.0,2007R01NS047682,305919.0,TargetOnly
2006.0,2006R01NS047973,483513.0,TargetOnly
2008.0,2008R01NS047984,418120.0,TargetOnly
2008.0,2008R01NS048263,303809.0,TargetOnly
2006.0,2006R01NS048554,346533.0,TargetOnly
2007.0,2007R01NS048911,375227.0,TargetOnly
2012.0,2012R01NS050537,573943.0,TargetOnly
2012.0,2012R01NS046451,364241.0,TargetOnly
2011.0,2011R01NS046451,388821.0,TargetOnly
2008.0,2008R01NS046517,262251.0,TargetOnly
2009.0,2009R01NS047447,410644.0,TargetOnly
2007.0,2007R01NS047592,406298.0,TargetOnly
2014.0,2014R01NS048884,361331.0,TargetOnly
2012.0,2012R01NS048884,376335.0,TargetOnly
2007.0,2007R01NS049442,489668.0,TargetOnly
2008.0,2008R01NS049478,352140.0,TargetOnly
2013.0,2013R01NS050414,340055.0,TargetOnly
2011.0,2011R01NS050636,432930.0,TargetOnly
2006.0,2006R01NS050636,418313.0,TargetOnly
2013.0,2013R01NS050730,328460.0,TargetOnly
2010.0,2010R01NS051187,365479.0,TargetOnly
2009.0,2009R01NS051282,433741.0,TargetOnly
2006.0,2006R01NS051625,305183.0,TargetOnly
2005.0,2005R01NS051625,322614.0,TargetOnly
2009.0,2009R01NS052534,454366.0,TargetOnly
2007.0,2007R01NS048085,328521.0,TargetOnly
2009.0,2009R01NS048949,401953.0,TargetOnly
2008.0,2008R01NS049433,400047.0,TargetOnly
2009.0,2009R01NS051575,336023.0,TargetOnly
2006.0,2006R01NS051644,432768.0,TargetOnly
2011.0,2011R01NS051874,409019.0,TargetOnly
2006.0,2006R01NS051874,475040.0,TargetOnly
2008.0,2008R01NS052280,330230.0,TargetOnly
2010.0,2010R01NS052533,434818.0,TargetOnly
2009.0,2009R01NS052533,433416.0,TargetOnly
2007.0,2007R01NS052533,435383.0,TargetOnly
2012.0,2012R01NS053716,369636.0,TargetOnly
2009.0,2009R01NS053716,398930.0,TargetOnly
2010.0,2010R01NS054736,330208.0,TargetOnly
2007.0,2007R01NS054880,505376.0,TargetOnly
2009.0,2009R01NS056485,325196.0,TargetOnly
2014.0,2014R01NS034179,388206.0,TargetOnly
2009.0,2009R01NS053946,1266102.0,TargetOnly
2007.0,2007R01NS053946,398717.0,TargetOnly
2011.0,2011R01NS055126,355370.0,TargetOnly
2010.0,2010R01NS055218,416226.0,TargetOnly
2010.0,2010R01NS055284,325035.0,TargetOnly
2011.0,2011R01NS055363,357525.0,TargetOnly
2008.0,2008R01NS055648,735248.0,TargetOnly
2007.0,2007R01NS056072,402463.0,TargetOnly
2018.0,2018R01NS056114,333594.0,TargetOnly
2007.0,2007R01NS056247,394743.0,TargetOnly
2014.0,2014R01NS055193,330018.0,TargetOnly
2011.0,2011R01NS055223,367336.0,TargetOnly
2012.0,2012R01NS055997,340702.0,TargetOnly
2010.0,2010R01NS056031,389054.0,TargetOnly
2011.0,2011R01NS056051,289082.0,TargetOnly
2010.0,2010R01NS057567,670862.0,TargetOnly
2016.0,2016R01NS058714,616000.0,TargetOnly
2015.0,2015R01NS058714,620911.0,TargetOnly
2010.0,2010R01NS058894,390369.0,TargetOnly
2011.0,2011R01NS059005,401461.0,TargetOnly
2012.0,2012R01NS059043,295422.0,TargetOnly
2009.0,2009R01NS059690,335845.0,TargetOnly
2009.0,2009R01NS061934,384070.0,TargetOnly
2012.0,2012R01NS062028,382705.0,TargetOnly
2011.0,2011R01NS062766,326295.0,TargetOnly
2012.0,2012R01NS063360,320163.0,TargetOnly
2010.0,2010R01NS060872,498825.0,TargetOnly
2009.0,2009R01NS061808,358721.0,TargetOnly
2012.0,2012R01NS061839,494851.0,TargetOnly
2011.0,2011R01NS061856,379300.0,TargetOnly
2010.0,2010R01NS061940,438315.0,TargetOnly
2017.0,2017R01NS062055,379828.0,TargetOnly
2012.0,2012R01NS062787,294484.0,TargetOnly
2014.0,2014R01NS062792,342981.0,TargetOnly
2013.0,2013R01NS063878,378440.0,TargetOnly
2011.0,2011R01NS063878,406137.0,TargetOnly
2011.0,2011R01NS063997,325457.0,TargetOnly
2020.0,2020R01NS064131,534836.0,TargetOnly
2011.0,2011R01NS064545,461730.0,TargetOnly
2018.0,2018R01NS064969,484312.0,TargetOnly
2015.0,2015R01NS065069,419804.0,TargetOnly
2012.0,2012R01NS065069,356382.0,TargetOnly
2011.0,2011R01NS065087,304077.0,TargetOnly
2010.0,2010R01NS065087,319755.0,TargetOnly
2010.0,2010R01NS065317,387481.0,TargetOnly
2009.0,2009R01NS070711,518882.0,TargetOnly
2010.0,2010R01NS065053,382907.0,TargetOnly
2016.0,2016R01NS065244,686225.0,TargetOnly
2014.0,2014R01NS065842,334293.0,TargetOnly
2019.0,2019R01NS065957,543874.0,TargetOnly
2012.0,2012R01NS066072,705997.0,TargetOnly
2013.0,2013R01NS071835,338940.0,TargetOnly
2014.0,2014R01NS062830,341116.0,TargetOnly
2020.0,2020R01NS069566,328992.0,TargetOnly
2012.0,2012R01NS069566,333454.0,TargetOnly
2019.0,2019R01NS073613,373849.0,TargetOnly
2014.0,2014R01NS074178,367531.0,TargetOnly
2018.0,2018R01NS074256,530047.0,TargetOnly
2013.0,2013R01NS074256,357235.0,TargetOnly
2014.0,2014R01NS074317,525267.0,TargetOnly
2017.0,2017R01NS075321,779495.0,TargetOnly
2012.0,2012R01NS075345,369636.0,TargetOnly
2016.0,2016R01NS075346,585599.0,TargetOnly
2011.0,2011R01NS076117,641469.0,TargetOnly
2012.0,2012R01NS077239,404327.0,TargetOnly
2015.0,2015R01NS077675,469116.0,TargetOnly
2013.0,2013R01NS077675,460603.0,TargetOnly
2015.0,2015R01NS081033,346596.0,TargetOnly
2014.0,2014R01NS081033,340235.0,TargetOnly
2015.0,2015R01NS079450,324192.0,TargetOnly
2014.0,2014R01NS079637,333248.0,TargetOnly
2013.0,2013R01NS079637,384089.0,TargetOnly
2018.0,2018R01NS076815,367500.0,TargetOnly
2015.0,2015R01NS078167,358044.0,TargetOnly
2013.0,2013R01NS078167,459235.0,TargetOnly
2012.0,2012R01NS078167,369636.0,TargetOnly
2015.0,2015R01NS075177,358044.0,TargetOnly
2013.0,2013R01NS075177,351546.0,TargetOnly
2012.0,2012R01NS075177,369636.0,TargetOnly
2015.0,2015R01NS078304,358044.0,TargetOnly
2013.0,2013R01NS078304,351546.0,TargetOnly
2012.0,2012R01NS078304,369636.0,TargetOnly
2013.0,2013R01NS079584,387553.0,TargetOnly
2020.0,2020R01NS076896,328992.0,TargetOnly
2012.0,2012R01NS076896,386241.0,TargetOnly
2016.0,2016R01NS075233,319252.0,TargetOnly
2012.0,2012R01NS075685,405523.0,TargetOnly
2013.0,2013R01NS077873,386164.0,TargetOnly
2016.0,2016R01NS080390,534754.0,TargetOnly
2013.0,2013R01NS077657,543443.0,TargetOnly
2015.0,2015R01NS079836,456333.0,TargetOnly
2016.0,2016R01NS083164,278289.0,TargetOnly
2014.0,2014R01NS080844,343414.0,TargetOnly
2013.0,2013R01NS081068,396417.0,TargetOnly
2016.0,2016R01NS082271,352315.0,TargetOnly
2016.0,2016R01NS081333,366170.0,TargetOnly
2015.0,2015R01NS081333,370789.0,TargetOnly
2020.0,2020R01NS083417,333332.0,TargetOnly
2014.0,2014R01NS085136,659820.0,TargetOnly
2018.0,2018R01NS085171,615308.0,TargetOnly
2020.0,2020R01NS084412,332176.0,TargetOnly
2015.0,2015R01NS089734,385853.0,TargetOnly
2018.0,2018R01NS086965,392568.0,TargetOnly
2015.0,2015R01NS089786,615891.0,TargetOnly
2015.0,2015R01NS088532,750565.0,TargetOnly
2018.0,2018R01NS089622,322435.0,TargetOnly
2016.0,2016R01NS088689,377148.0,TargetOnly
2018.0,2018R01NS083559,297144.0,TargetOnly
2018.0,2018R01NS088719,339719.0,TargetOnly
2015.0,2015R01NS083687,620050.0,TargetOnly
2014.0,2014R01NS089737,359644.0,TargetOnly
2015.0,2015R01NS090904,673861.0,TargetOnly
2015.0,2015R01NS089662,384333.0,TargetOnly
2018.0,2018R01NS094758,340156.0,TargetOnly
2019.0,2019R01NS092652,373849.0,TargetOnly
2017.0,2017R01NS090993,338815.0,TargetOnly
2018.0,2018R01NS091102,354375.0,TargetOnly
2016.0,2016R01NS092772,696937.0,TargetOnly
2017.0,2017R01NS089076,567880.0,TargetOnly
2019.0,2019R01NS092398,343770.0,TargetOnly
2016.0,2016R01NS092398,450797.0,TargetOnly
2019.0,2019R01NS089578,397634.0,TargetOnly
2018.0,2018R01NS086746,370781.0,TargetOnly
2018.0,2018R01NS088084,286714.0,TargetOnly
2018.0,2018R01NS088322,350000.0,TargetOnly
2019.0,2019R01NS092045,343770.0,TargetOnly
2016.0,2016R01NS092045,366170.0,TargetOnly
2019.0,2019R01NS093716,470118.0,TargetOnly
2019.0,2019R01NS089991,333672.0,TargetOnly
2019.0,2019R01NS091218,481226.0,TargetOnly
2019.0,2019R01NS092458,571030.0,TargetOnly
2018.0,2018R01NS093362,322158.0,TargetOnly
2019.0,2019R01NS096730,1113486.0,TargetOnly
2020.0,2020R01NS100447,673986.0,TargetOnly
2017.0,2017R01NS097312,451386.0,TargetOnly
2018.0,2018R01NS100459,722149.0,TargetOnly
2019.0,2019R01NS094003,590595.0,TargetOnly
2018.0,2018R01NS094543,626394.0,TargetOnly
2018.0,2018R01NS097816,598378.0,TargetOnly
2019.0,2019R01NS094557,554108.0,TargetOnly
2018.0,2018R01NS094557,564150.0,TargetOnly
2020.0,2020R01NS094527,655367.0,TargetOnly
2018.0,2018R01NS092696,383750.0,TargetOnly
2016.0,2016R01NS092696,413249.0,TargetOnly
2020.0,2020R01NS099323,358708.0,TargetOnly
2016.0,2016R01NS096275,448296.0,TargetOnly
2016.0,2016R01NS095733,623000.0,TargetOnly
